# x86 instruction set description version 0.2, 2023-07-17
# Based on Intel Instruction Set Reference #325383-080US, June 2023.
# https://golang.org/x/arch/x86/x86spec
"CMOVE r32, r/m32","CMOVLEQ r/m32, r32","cmovel r/m32, r32","0F 44 /r","V","V","","operand32","","Y","32"
"CMOVE r64, r/m64","CMOVQEQ r/m64, r64","cmoveq r/m64, r64","REX.W 0F 44 /r","N.E.","V","","","","Y","64"
"CMOVG r16, r/m16","CMOVWGT r/m16, r16","cmovgw r/m16, r16","0F 4F /r","V","V","","operand16","","Y","16"
"CMOVG r32, r/m32","CMOVLGT r/m32, r32","cmovgl r/m32, r32","0F 4F /r","V","V","","operand32","","Y","32"
"CMP AL, imm8","CMPB AL, imm8","cmpb imm8, AL","3C ib","V","V","","","","Y","8"
"CMP AX, imm16","CMPW AX, imm16","cmpw imm16, AX","3D iw","V","V","","operand16","","Y","16"
"CMP EAX, imm32","CMPL EAX, imm32","cmpl imm32, EAX","3D id","V","V","","operand32","","Y","32"
"CMP RAX, imm32","CMPQ RAX, imm32","cmpq imm32, RAX","REX.W 3D id","N.E.","V","","","","Y","64"
"CMP r/m16, imm16","CMPW r/m16, imm16","cmpw imm16, r/m16","81 /7 iw","V","V","","operand16","","Y","16"
"CMP r/m16, imm8","CMPW r/m16, imm8","cmpw imm8, r/m16","83 /7 ib","V","V","","operand16","","Y","16"
"CMP r/m16, r16","CMPW r/m16, r16","cmpw r16, r/m16","39 /r","V","V","","operand16","","Y","16"
"CMP r/m32, imm32","CMPL r/m32, imm32","cmpl imm32, r/m32","81 /7 id","V","V","","operand32","","Y","32"
"CMP r/m32, imm8","CMPL r/m32, imm8","cmpl imm8, r/m32","83 /7 ib","V","V","","operand32","","Y","32"
"CMP r/m32, r32","CMPL r/m32, r32","cmpl r32, r/m32","39 /r","V","V","","operand32","","Y","32"
"CMP r/m64, imm32","CMPQ r/m64, imm32","cmpq imm32, r/m64","REX.W 81 /7 id","N.E.","V","","","","Y","64"
"CMP r/m64, imm8","CMPQ r/m64, imm8","cmpq imm8, r/m64","REX.W 83 /7 ib","N.E.","V","","","","Y","64"
"CMP r/m64, r64","CMPQ r/m64, r64","cmpq r64, r/m64","REX.W 39 /r","N.E.","V","","","","Y","64"
"CMP r/m8, imm8","CMPB r/m8, imm8","cmpb imm8, r/m8","80 /7 ib","V","V","","","","Y","8"
"CMP r/m8, imm8","CMPB r/m8, imm8","cmpb imm8, r/m8","REX 80 /7 ib","N.E.","V","","pseudo64","","Y","8"
"CMP r/m8, r8","CMPB r/m8, r8","cmpb r8, r/m8","38 /r","V","V","","","","Y","8"
"CMP r/m8, r8","CMPB r/m8, r8","cmpb r8, r/m8","REX 38 /r","N.E.","V","","pseudo64","","Y","8"
"CMP r16, r/m16","CMPW r16, r/m16","cmpw r/m16, r16","3B /r","V","V","","operand16","","Y","16"
"CMP r32, r/m32","CMPL r32, r/m32","cmpl r/m32, r32","3B /r","V","V","","operand32","","Y","32"
"CMP r64, r/m64","CMPQ r64, r/m64","cmpq r/m64, r64","REX.W 3B /r","N.E.","V","","","","Y","64"
"CMP r8, r/m8","CMPB r8, r/m8","cmpb r/m8, r8","3A /r","V","V","","","","Y","8"
"CMP r8, r/m8","CMPB r8, r/m8","cmpb r/m8, r8","REX 3A /r","N.E.","V","","pseudo64","","Y","8"
"CMPPD xmm1, xmm2/m128, imm8","CMPPD imm8, xmm1, xmm2/m128","cmppd imm8, xmm2/m128, xmm1","66 0F C2 /r ib","V","V","SSE2","","","",""
"CMPPS xmm1, xmm2/m128, imm8","CMPPS imm8, xmm1, xmm2/m128","cmpps imm8, xmm2/m128, xmm1","NP 0F C2 /r ib","V","V","SSE","","","",""
"CMPSB","CMPSB","cmpsb","A6","V","V","","","","",""
"CMPSD","CMPSL","cmpsl","A7","V","V","","operand32","","",""
"CMPSD xmm1, xmm2/m64, imm8","CMPSD imm8, xmm1, xmm2/m64","cmpsd imm8, xmm2/m64, xmm1","F2 0F C2 /r ib","V","V","SSE2","","","",""
"CMPSQ","CMPSQ","cmpsq","REX.W A7","N.E.","V","","","","",""
"CMPSS xmm1, xmm2/m32, imm8","CMPSS imm8, xmm1, xmm2/m32","cmpss imm8, xmm2/m32, xmm1","F3 0F C2 /r ib","V","V","SSE","","","",""
"CMPSW","CMPSW","cmpsw","A7","V","V","","operand16","","",""
"CMPXCHG r/m16, r16","CMPXCHGW r16, r/m16","cmpxchgw r16, r/m16","0F B1 /r","V","V","","operand16","","Y","16"
"CMPXCHG r/m32, r32","CMPXCHGL r32, r/m32","cmpxchgl r32, r/m32","0F B1 /r","V","V","","operand32","","Y","32"
"CMPXCHG r/m64, r64","CMPXCHGQ r64, r/m64","cmpxchgq r64, r/m64","REX.W 0F B1 /r","N.E.","V","","","","Y","64"
"CMPXCHG r/m8, r8","CMPXCHGB r8, r/m8","cmpxchgb r8, r/m8","0F B0 /r","V","V","","","","Y","8"
"CMPXCHG r/m8, r8","CMPXCHGB r8, r/m8","cmpxchgb r8, r/m8","REX 0F B0 /r","N.E.","V","","pseudo64","","Y","8"
"CMPXCHG16B m128","CMPXCHG16B m128","cmpxchg16b m128","REX.W 0F C7 /1","N.E.","V","","","","",""
"CMPXCHG8B m64","CMPXCHG8B m64","cmpxchg8b m64","0F C7 /1","V","V","","operand16,operand32","","",""
"COMISD xmm1, xmm2/m64","COMISD xmm2/m64, xmm1","comisd xmm2/m64, xmm1","66 0F 2F /r","V","V","SSE2","","","",""
"COMISS xmm1, xmm2/m32","COMISS xmm2/m32, xmm1","comiss xmm2/m32, xmm1","NP 0F 2F /r","V","V","SSE","","","",""
"CPUID","CPUID","cpuid","0F A2","V","V","486","","","",""
"CQO","CQO","cqto","REX.W 99","N.E.","V","","","","",""
"CRC32 r32, r/m16","CRC32W r/m16, r32","crc32w r/m16, r32","F2 0F 38 F1 /r","V","V","","operand16","","Y","16"
"CRC32 r32, r/m32","CRC32L r/m32, r32","crc32l r/m32, r32","F2 0F 38 F1 /r","V","V","","operand32","","Y","32"
"CRC32 r32, r/m8","CRC32B r/m8, r32","crc32b r/m8, r32","F2 0F 38 F0 /r","V","V","","operand16,operand32","","Y","8"
"CRC32 r32, r/m8","CRC32B r/m8, r32","crc32b r/m8, r32","F2 REX 0F 38 F0 /r","N.E.","V","","pseudo64","","Y","8"
"CRC32 r64, r/m64","CRC32Q r/m64, r64","crc32q r/m64, r64","F2 REX.W 0F 38 F1 /r","N.E.","V","","","","Y","64"
"CRC32 r64, r/m8","CRC32B r/m8, r64","crc32b r/m8, r64","F2 REX.W 0F 38 F0 /r","N.E.","V","","","","Y","8"
"CVTDQ2PD xmm1, xmm2/m64","CVTPL2PD xmm2/m64, xmm1","cvtdq2pd xmm2/m64, xmm1","F3 0F E6 /r","V","V","SSE2","","","",""
"CVTPD2PI mm, xmm/m128","CVTPD2PI xmm/m128, mm","cvtpd2pi xmm/m128, mm","66 0F 2D /r","V","V","SSE2","","","",""
"CVTPD2PS xmm1, xmm2/m128","CVTPD2PS xmm2/m128, xmm1","cvtpd2ps xmm2/m128, xmm1","66 0F 5A /r","V","V","SSE2","","","",""
"CVTPI2PD xmm, mm/m64","CVTPI2PD mm/m64, xmm","cvtpi2pd mm/m64, xmm","66 0F 2A /r","V","V","","","","",""
"CVTPI2PS xmm, mm/m64","CVTPI2PS mm/m64, xmm","cvtpi2ps mm/m64, xmm","NP 0F 2A /r","V","V","","","","",""
"CVTPS2DQ xmm1, xmm2/m128","CVTPS2PL xmm2/m128, xmm1","cvtps2dq xmm2/m128, xmm1","66 0F 5B /r","V","V","SSE2","","","",""
"CVTPS2PD xmm1, xmm2/m64","CVTPS2PD xmm2/m64, xmm1","cvtps2pd xmm2/m64, xmm1","NP 0F 5A /r","V","V","SSE2","","","",""
"CVTPS2PI mm, xmm/m64","CVTPS2PI xmm/m64, mm","cvtps2pi xmm/m64, mm","NP 0F 2D /r","V","V","","","","",""
"CVTSD2SI r32, xmm1/m64","CVTSD2SL xmm1/m64, r32","cvtsd2si xmm1/m64, r32","F2 0F 2D /r","V","V","SSE2","operand16,operand32","","Y","32"
"CVTSD2SI r64, xmm1/m64","CVTSD2SL xmm1/m64, r64","cvtsd2siq xmm1/m64, r64","F2 REX.W 0F 2D /r","N.E.","V","SSE2","","","Y","64"
"CVTSD2SS xmm1, xmm2/m64","CVTSD2SS xmm2/m64, xmm1","cvtsd2ss xmm2/m64, xmm1","F2 0F 5A /r","V","V","SSE2","","","",""
"CVTSI2SD xmm1, r/m32","CVTSL2SD r/m32, xmm1","cvtsi2sdl r/m32, xmm1","F2 0F 2A /r","V","V","SSE2","operand16,operand32","","Y","32"
"CVTSI2SD xmm1, r/m64","CVTSQ2SD r/m64, xmm1","cvtsi2sdq r/m64, xmm1","F2 REX.W 0F 2A /r","N.E.","V","SSE2","","","Y","64"
"CVTSI2SS xmm1, r/m32","CVTSL2SS r/m32, xmm1","cvtsi2ssl r/m32, xmm1","F3 0F 2A /r","V","V","SSE","operand16,operand32","","Y","32"
"CVTSI2SS xmm1, r/m64","CVTSQ2SS r/m64, xmm1","cvtsi2ssq r/m64, xmm1","F3 REX.W 0F 2A /r","N.E.","V","SSE","","","Y","64"
"CVTSS2SD xmm1, xmm2/m32","CVTSS2SD xmm2/m32, xmm1","cvtss2sd xmm2/m32, xmm1","F3 0F 5A /r","V","V","SSE2","","","",""
"CVTSS2SI r32, xmm1/m32","CVTSS2SL xmm1/m32, r32","cvtss2si xmm1/m32, r32","F3 0F 2D /r","V","V","SSE","operand16,operand32","","Y","32"
"CVTSS2SI r64, xmm1/m32","CVTSS2SL xmm1/m32, r64","cvtss2siq xmm1/m32, r64","F3 REX.W 0F 2D /r","N.E.","V","SSE","","","Y","64"
"CVTTPD2DQ xmm1, xmm2/m128","CVTTPD2PL xmm2/m128, xmm1","cvttpd2dq xmm2/m128, xmm1","66 0F E6 /r","V","V","SSE2","","","",""
"CVTTPD2PI mm, xmm/m128","CVTTPD2PI xmm/m128, mm","cvttpd2pi xmm/m128, mm","66 0F 2C /r","V","V","","","","",""
"CVTTPS2DQ xmm1, xmm2/m128","CVTTPS2PL xmm2/m128, xmm1","cvttps2dq xmm2/m128, xmm1","F3 0F 5B /r","V","V","SSE2","","","",""
"CVTTPS2PI mm, xmm/m64","CVTTPS2PI xmm/m64, mm","cvttps2pi xmm/m64, mm","NP 0F 2C /r","V","V","","","","",""
"CVTTSD2SI r32, xmm1/m64","CVTTSD2SL xmm1/m64, r32","cvttsd2si xmm1/m64, r32","F2 0F 2C /r","V","V","SSE2","operand16,operand32","","Y","32"
"CVTTSD2SI r64, xmm1/m64","CVTTSD2SL xmm1/m64, r64","cvttsd2siq xmm1/m64, r64","F2 REX.W 0F 2C /r","N.E.","V","SSE2","","","Y","64"
"CVTTSS2SI r32, xmm1/m32","CVTTSS2SL xmm1/m32, r32","cvttss2si xmm1/m32, r32","F3 0F 2C /r","V","V","SSE","operand16,operand32","","Y","32"
"CVTTSS2SI r64, xmm1/m32","CVTTSS2SL xmm1/m32, r64","cvttss2siq xmm1/m32, r64","F3 REX.W 0F 2C /r","N.E.","V","SSE","","","Y","64"
"CWD","CWD","cwtd","99","V","V","","operand16","","",""
"CWDE","CWDE","cwtl","98","V","V","","operand32","","",""
"DAA","DAA","daa","27","V","I","","","","",""
"DAS","DAS","das","2F","V","I","","","","",""
"DEC r/m16","DECW r/m16","decw r/m16","FF /1","V","V","","operand16","","Y","16"
"DEC r/m32","DECL r/m32","decl r/m32","FF /1","V","V","","operand32","","Y","32"
"DEC r/m64","DECQ r/m64","decq r/m64","REX.W FF /1","N.E.","V","","","","Y","64"
"DEC r/m8","DECB r/m8","decb r/m8","FE /1","V","V","","","","Y","8"
"DEC r/m8","DECB r/m8","decb r/m8","REX FE /1","N.E.","V","","pseudo64","","Y","8"
"DEC r16","DECW r16","decw r16","48+rw","V","N.E.","","operand16","","Y","16"
"DEC r32","DECL r32","decl r32","48+rd","V","N.E.","","operand32","","Y","32"
"DIV r/m16","DIVW r/m16","divw r/m16","F7 /6","V","V","","operand16","","Y","16"
"DIV r/m32","DIVL r/m32","divl r/m32","F7 /6","V","V","","operand32","","Y","32"
"DIV r/m64","DIVQ r/m64","divq r/m64","REX.W F7 /6","N.E.","V","","","","Y","64"
"DIV r/m8","DIVB r/m8","divb r/m8","F6 /6","V","V","","","","Y","8"
"DIV r/m8","DIVB r/m8","divb r/m8","REX F6 /6","N.E.","V","","pseudo64","","Y","8"
"DIVPD xmm1, xmm2/m128","DIVPD xmm2/m128, xmm1","divpd xmm2/m128, xmm1","66 0F 5E /r","V","V","SSE2","","","",""
"DIVPS xmm1, xmm2/m128","DIVPS xmm2/m128, xmm1","divps xmm2/m128, xmm1","NP 0F 5E /r","V","V","SSE","","","",""
"DIVSD xmm1, xmm2/m64","DIVSD xmm2/m64, xmm1","divsd xmm2/m64, xmm1","F2 0F 5E /r","V","V","SSE2","","","",""
"DIVSS xmm1, xmm2/m32","DIVSS xmm2/m32, xmm1","divss xmm2/m32, xmm1","F3 0F 5E /r","V","V","SSE","","","",""
"DPPD xmm1, xmm2/m128, imm8","DPPD imm8, xmm2/m128, xmm1","dppd imm8, xmm2/m128, xmm1","66 0F 3A 41 /r ib","V","V","SSE4_1","","","",""
"DPPS xmm1, xmm2/m128, imm8","DPPS imm8, xmm2/m128, xmm1","dpps imm8, xmm2/m128, xmm1","66 0F 3A 40 /r ib","V","V","SSE4_1","","","",""
"EMMS","EMMS","emms","NP 0F 77","V","V","","","","",""
"ENCODEKEY128 r32, r32, <XMM0-2>, <XMM4-6>","ENCODEKEY128 <XMM4-6>, <XMM0-2>, r32, r32","encodekey128 <XMM4-6>, <XMM0-2>, r32, r32","F3 0F 38 FA 11:rrr:bbb","V","V","AESKLE","","","",""
"ENCODEKEY256 r32, r32 <XMM0-6>","ENCODEKEY256 r32 <XMM0-6>, r32","encodekey256 r32 <XMM0-6>, r32","F3 0F 38 FB 11:rrr:bbb","V","V","AESKLE","","","",""
"ENDBR32","ENDBR32","endbr32","F3 0F 1E FB","V","V","CET_IBT","","","",""
"ENDBR64","ENDBR64","endbr64","F3 0F 1E FA","V","V","CET_IBT","","","Y",""
"ENQCMD r32/r64, m512","ENQCMD m512, r32/r64","enqcmd m512, r32/r64","F2 0F 38 F8 !(11):rrr:bbb","V","V","ENQCMD","","","",""
"ENQCMDS r32/r64, m512","ENQCMDS m512, r32/r64","enqcmds m512, r32/r64","F3 0F 38 F8 !(11):rrr:bbb","V","V","ENQCMD","","","",""
"ENTER imm16, 0","ENTER 0, imm16","enter imm16, 0","C8 iw 00","V","V","","pseudo","","",""
"ENTER imm16, 1","ENTER 1, imm16","enter imm16, 1","C8 iw 01","V","V","","pseudo","","",""
"ENTER imm16, imm8b","ENTERW/ENTERL/ENTERQ imm8b, imm16","enterw/enterl/enterq imm16, imm8b","C8 iw ib","V","V","","","","",""
"F2XM1","F2XM1","f2xm1","D9 F0","V","V","","","","",""
"FABS","FABS","fabs","D9 E1","V","V","","","","",""
"FADD ST(0), ST(i)","FADDD ST(i), ST(0)","fadd ST(i), ST(0)","D8 C0+i","V","V","","","rw,r","Y",""
"FADD ST(i), ST(0)","FADDD ST(0), ST(i)","fadd ST(0), ST(i)","DC C0+i","V","V","","","rw,r","Y",""
"FADD m32fp","FADDD m32fp","fadds m32fp","D8 /0","V","V","","","r","Y","32"
"FADD m64fp","FADDD m64fp","faddl m64fp","DC /0","V","V","","","r","Y","64"
"FADDP","FADDDP","faddp","DE C1","V","V","","pseudo","","",""
"FADDP ST(i), ST(0)","FADDDP ST(0), ST(i)","faddp ST(0), ST(i)","DE C0+i","V","V","","","rw,r","",""
"FBLD m80bcd","FBLD m80bcd","fbld m80bcd","DF /4","V","V","","","","",""
"FBSTP m80bcd","FBSTP m80bcd","fbstp m80bcd","DF /6","V","V","","","w","",""
"FCHS","FCHS","fchs","D9 E0","V","V","","","","",""
"FCOM","FCOMD","fcom","D8 D1","V","V","","pseudo","","Y",""
"FCOM ST(i)","FCOMD ST(i)","fcom ST(i)","D8 D0+i","V","V","","","r","Y",""
"FCOM m32fp","FCOMD m32fp","fcoms m32fp","D8 /2","V","V","","","r","Y","32"
"FCOM m64fp","FCOMD m64fp","fcoml m64fp","DC /2","V","V","","","r","Y","64"
"FCOMI ST(0), ST(i)","FCOMI ST(i), ST(0)","fcomi ST(i), ST(0)","DB F0+i","V","V","","P6","r,r","",""
"FCOMIP ST(0), ST(i)","FCOMIP ST(i), ST(0)","fcomip ST(i), ST(0)","DF F0+i","V","V","","P6","r,r","",""
"FCOMP","FCOMP","fcomp","D8 D9","V","V","","pseudo","","Y",""
"FCOMP ST(i)","FCOMP ST(i)","fcomp ST(i)","D8 D8+i","V","V","","","r","Y",""
"FCOMP m32fp","FCOMFP m32fp","fcomps m32fp","D8 /3","V","V","","","r","Y","32"
"FCOMP m64fp","FCOMPL m64fp","fcompl m64fp","DC /3","V","V","","","r","Y","64"
"FCOMPP","FCOMPP","fcompp","DE D9","V","V","","","","",""
"FCOS","FCOS","fcos","D9 FF","V","V","","","","",""
"FDECSTP","FDECSTP","fdecstp","D9 F6","V","V","","","","",""
"FDIV ST(0), ST(i)","FDIVD ST(i), ST(0)","fdiv ST(i), ST(0)","D8 F0+i","V","V","","","rw,r","Y",""
"FDIV ST(i), ST(0)","FDIVD ST(0), ST(i)","fdivr ST(0), ST(i)","DC F8+i","V","V","","","rw,r","Y",""
"FDIV m32fp","FDIVD m32fp","fdivs m32fp","D8 /6","V","V","","","r","Y","32"
"FDIV m64fp","FDIVD m64fp","fdivl m64fp","DC /6","V","V","","","r","Y","64"
"FDIVP","FDIVP","fdivp","DE F9","V","V","","pseudo","","",""
"FDIVP ST(i), ST(0)","FDIVRP ST(0), ST(i)","fdivrp ST(0), ST(i)","DE F8+i","V","V","","","rw,r","",""
"FDIVR ST(0), ST(i)","FDIVR ST(i), ST(0)","fdivr ST(i), ST(0)","D8 F8+i","V","V","","","rw,r","Y",""
"FDIVR ST(i), ST(0)","FDIVD ST(0), ST(i)","fdiv ST(0), ST(i)","DC F0+i","V","V","","","rw,r","Y",""
"FDIVR m32fp","FDIVFR m32fp","fdivrs m32fp","D8 /7","V","V","","","r","Y","32"
"FDIVR m64fp","FDIVRL m64fp","fdivrl m64fp","DC /7","V","V","","","r","Y","64"
"FDIVRP","FDIVRP","fdivrp","DE F1","V","V","","pseudo","","",""
"FDIVRP ST(i), ST(0)","FDIVP ST(0), ST(i)","fdivp ST(0), ST(i)","DE F0+i","V","V","","","rw,r","",""
"FFREE ST(i)","FFREE ST(i)","ffree ST(i)","DD C0+i","V","V","","","w","",""
"FFREEP ST(i)","FFREEP ST(i)","ffreep ST(i)","DF C0+i","V","V","","","w","",""
"FIADD m16int","FIADD m16int","fiadd m16int","DE /0","V","V","","","r","Y",""
"FIADD m32int","FIADDL m32int","fiaddl m32int","DA /0","V","V","","","r","Y","32"
"FICOM m16int","FICOM m16int","ficom m16int","DE /2","V","V","","","r","Y",""
"FICOM m32int","FICOML m32int","ficoml m32int","DA /2","V","V","","","r","Y","32"
"FICOMP m16int","FICOMP m16int","ficomp m16int","DE /3","V","V","","","r","Y",""
"FICOMP m32int","FICOMPL m32int","ficompl m32int","DA /3","V","V","","","r","Y","32"
"FIDIV m16int","FIDIV m16int","fidiv m16int","DE /6","V","V","","","r","Y",""
"FIDIV m32int","FIDIVL m32int","fidivl m32int","DA /6","V","V","","","r","Y","32"
"FIDIVR m16int","FIDIVR m16int","fidivr m16int","DE /7","V","V","","","r","Y",""
"FIDIVR m32int","FIDIVRL m32int","fidivrl m32int","DA /7","V","V","","","r","Y","32"
"FILD m16int","FILD m16int","fild m16int","DF /0","V","V","","","r","Y",""
"FILD m32int","FILDL m32int","fildl m32int","DB /0","V","V","","","r","Y","32"
"FILD m64int","FILDLL m64int","fildll m64int","DF /5","V","V","","","r","Y","64"
"FIMUL m16int","FIMUL m16int","fimul m16int","DE /1","V","V","","","r","Y",""
"FIMUL m32int","FIMULL m32int","fimull m32int","DA /1","V","V","","","r","Y","32"
"FINCSTP","FINCSTP","fincstp","D9 F7","V","V","","","","",""
"FINIT","FINIT","finit","9B DB E3","V","V","","pseudo","","",""
"FIST m16int","FIST m16int","fist m16int","DF /2","V","V","","","w","Y",""
"FIST m32int","FISTL m32int","fistl m32int","DB /2","V","V","","","w","Y","32"
"FISTP m16int","FISTP m16int","fistp m16int","DF /3","V","V","","","w","Y",""
"FISTP m32int","FISTPL m32int","fistpl m32int","DB /3","V","V","","","w","Y","32"
"FISTP m64int","FISTPLL m64int","fistpll m64int","DF /7","V","V","","","w","Y","64"
"FISTTP m16int","FISTTP m16int","fisttp m16int","DF /1","V","V","","","w","Y",""
"FISTTP m32int","FISTTPL m32int","fisttpl m32int","DB /1","V","V","","","w","Y","32"
"FISTTP m64int","FISTTPLL m64int","fisttpll m64int","DD /1","V","V","","","w","Y","64"
"FISUB m16int","FISUB m16int","fisub m16int","DE /4","V","V","","","r","Y",""
"FISUB m32int","FISUBL m32int","fisubl m32int","DA /4","V","V","","","r","Y","32"
"FISUBR m16int","FISUBR m16int","fisubr m16int","DE /5","V","V","","","r","Y",""
"FISUBR m32int","FISUBRL m32int","fisubrl m32int","DA /5","V","V","","","r","Y","32"
"FLD ST(i)","FLD ST(i)","fld ST(i)","D9 C0+i","V","V","","","r","Y",""
"FLD m32fp","FLDS m32fp","flds m32fp","D9 /0","V","V","","","r","Y","32"
"FLD m64fp","FLDL m64fp","fldl m64fp","DD /0","V","V","","","r","Y","64"
"FLD m80fp","FLDT m80fp","fldt m80fp","DB /5","V","V","","","r","Y","80"
"FLD1","FLD1","fld1","D9 E8","V","V","","","","",""
"FLDCW m2byte","FLDCW m2byte","fldcw m2byte","D9 /5","V","V","","","r","",""
"FLDENV m14/28byte","FLDENVS/FLDENVL m14/28byte","fldenvs/fldenvl m14/28byte","D9 /4","V","V","","","r","",""
"FLDL2E","FLDL2E","fldl2e","D9 EA","V","V","","","","",""
"FLDL2T","FLDL2T","fldl2t","D9 E9","V","V","","","","",""
"FLDLG2","FLDLG2","fldlg2","D9 EC","V","V","","","","",""
"FLDPI","FLDPI","fldpi","D9 EB","V","V","","","","",""
"FMUL ST(0), ST(i)","FMUL ST(i), ST(0)","fmul ST(i), ST(0)","D8 C8+i","V","V","","","rw,r","Y",""
"FMUL ST(i), ST(0)","FMUL ST(0), ST(i)","fmul ST(0), ST(i)","DC C8+i","V","V","","","rw,r","Y",""
"FMUL m32fp","FMULS m32fp","fmuls m32fp","D8 /1","V","V","","","r","Y","32"
"FMUL m64fp","FMULL m64fp","fmull m64fp","DC /1","V","V","","","r","Y","64"
"FMULP","FMULP","fmulp","DE C9","V","V","","pseudo","","",""
"FMULP ST(i), ST(0)","FMULP ST(0), ST(i)","fmulp ST(0), ST(i)","DE C8+i","V","V","","","rw,r","",""
"FNINIT","FNINIT","fninit","DB E3","V","V","","","","",""
"FNOP","FNOP","fnop","D9 D0","V","V","","","","",""
"FNSAVE m94/108byte","FNSAVES/FNSAVEL m94/108byte","fnsaves/fnsavel m94/108byte","DD /6","V","V","","","w","",""
"FNSTCW m2byte","FNSTCW m2byte","fnstcw m2byte","D9 /7","V","V","","","w","",""
"FNSTENV m14/28byte","FNSTENVS/FNSTENVL m14/28byte","fnstenvs/fnstenvl m14/28byte","D9 /6","V","V","","","w","",""
"FNSTSW AX","FNSTSW AX","fnstsw AX","DF E0","V","V","","","w","",""
"FNSTSW m2byte","FNSTSW m2byte","fnstsw m2byte","DD /7","V","V","","","w","",""
"FPREM","FPREM","fprem","D9 F8","V","V","","","","",""
"FPREM1","FPREM1","fprem1","D9 F5","V","V","","","","",""
"FPTAN","FPTAN","fptan","D9 F2","V","V","","","","",""
"FRNDINT","FRNDINT","frndint","D9 FC","V","V","","","","",""
"FRSTOR m94/108byte","FRSTORS/FRSTORL m94/108byte","frstors/frstorl m94/108byte","DD /4","V","V","","","r","",""
"FSAVE m94/108byte","FSAVE m94/108byte","fsave m94/108byte","9B DD /6","V","V","","pseudo","w","",""
"FSCALE","FSCALE","fscale","D9 FD","V","V","","","","",""
"FSIN","FSIN","fsin","D9 FE","V","V","","","","",""
"FSINCOS","FSINCOS","fsincos","D9 FB","V","V","","","","",""
"FSQRT","FSQRT","fsqrt","D9 FA","V","V","","","","",""
"FST ST(i)","FST ST(i)","fst ST(i)","DD D0+i","V","V","","","w","Y",""
"FST m32fp","FSTS m32fp","fsts m32fp","D9 /2","V","V","","","w","Y","32"
"FST m64fp","FSTL m64fp","fstl m64fp","DD /2","V","V","","","w","Y","64"
"FSTCW m2byte","FSTCW m2byte","fstcw m2byte","9B D9 /7","V","V","","pseudo","w","",""
"FSTENV m14/28byte","FSTENV m14/28byte","fstenv m14/28byte","9B D9 /6","V","V","","pseudo","w","",""
"FSTP ST(i)","FSTP ST(i)","fstp ST(i)","DD D8+i","V","V","","","w","Y",""
"FSTP m32fp","FSTPS m32fp","fstps m32fp","D9 /3","V","V","","","w","Y","32"
"FSTP m64fp","FSTPL m64fp","fstpl m64fp","DD /3","V","V","","","w","Y","64"
"FSTP m80fp","FSTPT m80fp","fstpt m80fp","DB /7","V","V","","","w","Y","80"
"FSTSW AX","FSTSW AX","fstsw AX","9B DF E0","V","V","","pseudo","w","",""
"FSTSW m2byte","FSTSW m2byte","fstsw m2byte","9B DD /7","V","V","","pseudo","w","",""
"FSUB ST(0), ST(i)","FSUB ST(i), ST(0)","fsub ST(i), ST(0)","D8 E0+i","V","V","","","rw,r","Y",""
"FSUB ST(i), ST(0)","FSUBR ST(0), ST(i)","fsubr ST(0), ST(i)","DC E8+i","V","V","","","rw,r","Y",""
"FSUB m32fp","FSUBS m32fp","fsubs m32fp","D8 /4","V","V","","","r","Y","32"
"FSUB m64fp","FSUBL m64fp","fsubl m64fp","DC /4","V","V","","","r","Y","64"
"FSUBP","FSUBP","fsubp","DE E9","V","V","","pseudo","","",""
"FSUBP ST(i), ST(0)","FSUBRP ST(0), ST(i)","fsubrp ST(0), ST(i)","DE E8+i","V","V","","","rw,r","",""
"FSUBR ST(0), ST(i)","FSUBR ST(i), ST(0)","fsubr ST(i), ST(0)","D8 E8+i","V","V","","","rw,r","Y",""
"FSUBR ST(i), ST(0)","FSUB ST(0), ST(i)","fsub ST(0), ST(i)","DC E0+i","V","V","","","rw,r","Y",""
"FSUBR m32fp","FSUBRS m32fp","fsubrs m32fp","D8 /5","V","V","","","r","Y","32"
"FSUBR m64fp","FSUBRL m64fp","fsubrl m64fp","DC /5","V","V","","","r","Y","64"
"FSUBRP","FSUBRP","fsubrp","DE E1","V","V","","pseudo","","",""
"FSUBRP ST(i), ST(0)","FSUBP ST(0), ST(i)","fsubp ST(0), ST(i)","DE E0+i","V","V","","","rw,r","",""
"FTST","FTST","ftst","D9 E4","V","V","","","","",""
"FUCOM","FUCOM","fucom","DD E1","V","V","","pseudo","","",""
"FUCOM ST(i)","FUCOM ST(i)","fucom ST(i)","DD E0+i","V","V","","","r","",""
"FUCOMI ST(0), ST(i)","FUCOMI ST(i), ST(0)","fucomi ST(i), ST(0)","DB E8+i","V","V","","P6","r,r","",""
"FUCOMIP ST(0), ST(i)","FUCOMIP ST(i), ST(0)","fucomip ST(i), ST(0)","DF E8+i","V","V","","P6","r,r","",""
"FUCOMP","FUCOMP","fucomp","DD E9","V","V","","pseudo","","",""
"FUCOMP ST(i)","FUCOMP ST(i)","fucomp ST(i)","DD E8+i","V","V","","","r","",""
"FUCOMPP","FUCOMPP","fucompp","DA E9","V","V","","","","",""
"FWAIT","FWAIT","fwait","9B","V","V","","","","",""
"FXAM","FXAM","fxam","D9 E5","V","V","","","","",""
"FXCH","FXCH","fxch","D9 C9","V","V","","pseudo","","",""
